# Wavelength     F070W        F090W        F115W        F140M        F150W        F150W2       F162M        F164N        F182M        F187M        F200W        F210M        F212N        F250M        F277W        F300M        F322W2       F323N        F335M        F356W        F360M        F405N        F410M        F430M        F444W        F460M        F466N        F470N        F480M
#              0.704        0.903        1.154        1.406        1.500        1.659        1.628        1.645        1.845        1.874        1.989        2.095        2.122        2.504        2.750        2.989        3.231        3.236        3.358        3.564        3.625        4.051        4.072        4.282        4.390        4.636        4.654        4.708        4.794
    3.1690     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000007     0.017021     0.084518     0.401531     0.000055     0.265477     0.385738     0.000055     0.000000     0.000006     0.000007     0.000000     0.000007     0.000000     0.000000     0.000002
    3.1700     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000007     0.016269     0.079652     0.401968     0.000061     0.272835     0.387365     0.000057     0.000000     0.000006     0.000007     0.000000     0.000007     0.000000     0.000000     0.000002
    3.1710     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000007     0.015562     0.075224     0.402608     0.000066     0.279592     0.388970     0.000060     0.000000     0.000006     0.000005     0.000000     0.000006     0.000000     0.000000     0.000003
    3.1720     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000008     0.014898     0.071066     0.403404     0.000072     0.286108     0.390622     0.000060     0.000000     0.000006     0.000004     0.000000     0.000006     0.000000     0.000000     0.000004
    3.1730     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000010     0.014280     0.067147     0.404235     0.000076     0.292301     0.392210     0.000059     0.000000     0.000005     0.000004     0.000000     0.000006     0.000000     0.000000     0.000003
    3.1740     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000012     0.013689     0.063449     0.404962     0.000079     0.298048     0.393604     0.000059     0.000000     0.000005     0.000006     0.000000     0.000006     0.000000     0.000000     0.000001
    3.1750     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000011     0.013129     0.060037     0.405596     0.000080     0.303227     0.394778     0.000060     0.000000     0.000005     0.000008     0.000000     0.000003     0.000000     0.000000     0.000001
    3.1760     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000009     0.012599     0.056814     0.406237     0.000081     0.308146     0.395877     0.000061     0.000000     0.000005     0.000007     0.000000     0.000002     0.000000     0.000000     0.000001
    3.1770     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000008     0.012097     0.053773     0.406886     0.000081     0.312807     0.396910     0.000062     0.000000     0.000005     0.000005     0.000000     0.000001     0.000000     0.000000     0.000001
    3.1780     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000007     0.011620     0.050933     0.407539     0.000082     0.317157     0.397881     0.000065     0.000000     0.000007     0.000004     0.000000     0.000000     0.000000     0.000000     0.000002
    3.1790     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000006     0.011168     0.048310     0.408192     0.000084     0.321247     0.398786     0.000068     0.000000     0.000007     0.000002     0.000000     0.000002     0.000000     0.000000     0.000004
    3.1800     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000007     0.010742     0.045827     0.408818     0.000086     0.325142     0.399624     0.000068     0.000000     0.000007     0.000003     0.000000     0.000003     0.000000     0.000000     0.000005
    3.1810     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000008     0.010335     0.043480     0.409414     0.000086     0.328851     0.400393     0.000068     0.000000     0.000006     0.000006     0.000000     0.000004     0.000000     0.000000     0.000006
    3.1820     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000009     0.009949     0.041294     0.409980     0.000084     0.332359     0.401092     0.000069     0.000000     0.000005     0.000006     0.000000     0.000005     0.000000     0.000000     0.000006
    3.1830     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000011     0.009580     0.039266     0.410557     0.000086     0.335731     0.401759     0.000071     0.000000     0.000006     0.000004     0.000000     0.000005     0.000000     0.000000     0.000004
    3.1840     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000011     0.009229     0.037349     0.411132     0.000092     0.339008     0.402403     0.000072     0.000000     0.000006     0.000002     0.000000     0.000005     0.000000     0.000000     0.000002
    3.1850     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000009     0.008895     0.035538     0.411702     0.000102     0.342198     0.403027     0.000070     0.000000     0.000007     0.000002     0.000000     0.000006     0.000000     0.000000     0.000000
    3.1860     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000009     0.008578     0.033857     0.412268     0.000118     0.345297     0.403633     0.000066     0.000000     0.000006     0.000003     0.000000     0.000006     0.000000     0.000000     0.000000
    3.1870     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000011     0.008277     0.032286     0.412826     0.000141     0.348343     0.404226     0.000066     0.000000     0.000004     0.000004     0.000000     0.000007     0.000000     0.000000     0.000002
    3.1880     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000011     0.007989     0.030799     0.413390     0.000170     0.351332     0.404809     0.000068     0.000000     0.000004     0.000003     0.000000     0.000007     0.000000     0.000000     0.000003
    3.1890     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000009     0.007714     0.029394     0.413962     0.000205     0.354262     0.405380     0.000072     0.000000     0.000006     0.000003     0.000000     0.000006     0.000000     0.000000     0.000004
    3.1900     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000007     0.007451     0.028088     0.414529     0.000241     0.357137     0.405937     0.000072     0.000000     0.000007     0.000005     0.000000     0.000005     0.000000     0.000000     0.000003
    3.1910     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000007     0.007200     0.026861     0.415108     0.000278     0.359973     0.406490     0.000072     0.000000     0.000006     0.000005     0.000000     0.000004     0.000000     0.000000     0.000002
    3.1920     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000006     0.006961     0.025699     0.415693     0.000318     0.362773     0.407041     0.000070     0.000000     0.000004     0.000005     0.000000     0.000004     0.000000     0.000000     0.000002
    3.1930     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000006     0.006734     0.024599     0.416280     0.000362     0.365533     0.407588     0.000067     0.000000     0.000002     0.000005     0.000000     0.000004     0.000000     0.000000     0.000002
